Type,Additional_Tag,Series,PLN,Image_URL,ID,Make,Model,BodyStyle,Powertrain,EngineConfig,Displacement_L,Battery_kWh,Power_hp,Torque_Nm,Transmission,Gears,DriveType,Accel_0_100_kmh_s,TopSpeed_kmh,Length_mm,Width_mm,Height_mm,Wheelbase_mm,CurbWeight_kg,Seats,FuelTank_L_or_Battery_kWh,Cargo_L,WheelSize_in,TireSize,FrontSuspension,RearSuspension,FrontBrakes,RearBrakes,Model_Family,Body_Type,Variant,Segment,Data_Completeness
SUV,,X3,Od 380 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXASbDz10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvM1i10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI%25omlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3UOIjedwdn8BDMztiD5eqhk7w1DMLoACtqOhJHFl7ftou%25KXC1KHSfWQlEm%25V1PaXs5fNEbnjRr10s9ODQFE4riIqHRscZwBLcnrxRteJptZ857MusWRUgChSX25GvloVQKgp2XHNqzv6jQ%25gJq2YDafvoAjmqn12HaDyLOEjgmqTJIsDT7L3uBrq5PJdSeZLgauzVMRJGjSkNh5upzVA0ogSbGNF4HvVy10Kc%252NrQ4Wxfj0G4cP81D4pBxbUEqcdx89GsLv9KUiprJ2T9Gw6ZujNmptYRSDXt67m5VqQ%25YCygNLpfmlTv0kxwyX324APlTQdjcFI63azDxKBEdnkq8WerzOALUPRXkIFJGbPSABKup91ZFeWS6ilEKMPVY1GnWhbNmEOOPo90ysjbbHi4Trmq9%25wc3Z8SiftxdtXKw178z7FWtECUkCu07slGAlzdCrXpFX2ulZQ6KQPqXRaYWab8Q5nmPnR0agOyb257nvIT9jgeO2B3iDvcIjedwq2b,SUV-X3,BMW,X3,SUV,Plug-in Hybrid,Inline-4,2.0,19.7,292,420,Automatic,8,AWD,6.1,210,4708,1891,1676,2864,2065,5,50.0,450,19,245/50R19,Strut,Multi-link,Vented Disc,Vented Disc,X3,SUV,Base,SUV,Partial
SUV,,X3,Od 380 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXASbDz10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvM1i10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI%25omlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3UOIjedwdn8BDMztiD5eqhk7w1DMLoACtqOhJHFl7ftou%25KXC1KHSfWQlEm%25V1PaXs5fNEbnjRr10s9ODQFE4riIqHRscZwBLcnrxRteJptZ857MusWRUgChSX25GvloVQKgp2XHNqzv6jQ%25gJq2YDafvoAjmqn12HaDyLOEjgmqTJIsDT7L3uBrq5PJdSeZLgauzVMRJGjSkNh5upzVA0ogSbGNF4HvVy10Kc%252NrQ4Wxfj0G4cP81D4pBxbUEqcdx89GsLv9KUiprJ2T9Gw6ZujNmptYRSDXt67m5VqQ%25YCygNLpfmlTv0kxwyX324APlTQdjcFI63azDxKBEdnkq8WerzOALUPRXkIFJGbPSABKup91ZFeWS6ilEKMPVY1GnWhbNmEOOPo90ysjbbHi4Trmq9%25wc3Z8SiftxdtXKw178z7FWtECUkCu07slGAlzdCrXpFX2ulZQ6KQPqXRaYWab8Q5nmPnR0agOyb257nvIT9jgeO2B3iDvcIjedwq2b,SUV-X3,BMW,X3,SUV,Diesel,Inline-4,2.0,,190,400,Automatic,8,AWD,7.9,213,4708,1891,1676,2864,1885,5,65.0,550,19,245/50R19,Strut,Multi-link,Vented Disc,Vented Disc,X3,SUV,Base,SUV,Partial
SUV,,X2,Od 208 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bDa10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvsix10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcamlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyX4nvIT9TPlO2B3ibVcIjedw928BDMztr90eqhk7ZnHMLoACR0GhJHFlMJ2ou%25KXhuIHSfWQoyu%25V1PaHvefNEbn%25xG10s9OfZhE4riIXv0scZwBQh5rxRteaptZ857MnseRUgChD%2545Gvloqmsgp2XHLyPv6jQ%25JLn2YDafz88jmqn1k%25xDyLOELZ5,SUV-X2,BMW,X2,SUV,Petrol,Inline-4,2.0,,241,400,Automatic,7,AWD,6.3,240,4554,1845,1590,2692,1730,5,54.0,470,19,245/45R19,Strut,Multi-link,Vented Disc,Vented Disc,X2,SUV,Base,SUV,Partial
SUV,,X2,Od 208 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bDa10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvsix10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcamlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyX4nvIT9TPlO2B3ibVcIjedw928BDMztr90eqhk7ZnHMLoACR0GhJHFlMJ2ou%25KXhuIHSfWQoyu%25V1PaHvefNEbn%25xG10s9OfZhE4riIXv0scZwBQh5rxRteaptZ857MnseRUgChD%2545Gvloqmsgp2XHLyPv6jQ%25JLn2YDafz88jmqn1k%25xDyLOELZ5,SUV-X2,BMW,X2,SUV,Diesel,Inline-4,2.0,,150,350,Automatic,8,FWD/AWD,8.3,210,4554,1845,1590,2692,1675,5,51.0,470,18,225/50R18,Strut,Multi-link,Vented Disc,Vented Disc,X2,SUV,Base,SUV,Partial
SUV,,X2,Od 287 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAebDa10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfv2Zg10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI9YmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyDvnvIT9T8WO2B3i3axIjedwdrZBDMztiD5eqhk7w1DMLoACtcGhJHFl7LIou%25KXC17HSfWQlEm%25V1Pa2ZsfNEbnjXp10s9ODoZE4riIq4ascZwBL1urxRteJYzZ857MulxRUgChSXF5GvloRqjgp2XH5rcv6jQ%25g6x2YDafvYZjmqn12rCDyLOEjPpqTJIsDUML3uBrqNCJdSeZfgNuzVMR1KMSkNh5EWkVA0ogsPmNF4HvrSX0Kc%252ZV34WxfjpgzcP81D6JAxbUEqYBF89GsLm70UiprJyCeGw6ZuTlhptYRS3Hb67m5Vd3vYCygNzWBmlTv0ISUyX324B8tTQdjcett3azDxMsddnkq8hcZzOALUouvkIFJGF6fABKupKIRFeWS6hB3KMPVYoe9WhbNmHMgPo90y%25h6,SUV-X2,BMW,X2,SUV,Petrol,Inline-4,2.0,,241,400,Automatic,7,AWD,6.3,240,4554,1845,1590,2692,1730,5,54.0,470,19,245/45R19,Strut,Multi-link,Vented Disc,Vented Disc,X2,SUV,Base,SUV,Partial
SUV,,X2,Od 287 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAebDa10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfv2Zg10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI9YmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyDvnvIT9T8WO2B3i3axIjedwdrZBDMztiD5eqhk7w1DMLoACtcGhJHFl7LIou%25KXC17HSfWQlEm%25V1Pa2ZsfNEbnjXp10s9ODoZE4riIq4ascZwBL1urxRteJYzZ857MulxRUgChSXF5GvloRqjgp2XH5rcv6jQ%25g6x2YDafvYZjmqn12rCDyLOEjPpqTJIsDUML3uBrqNCJdSeZfgNuzVMR1KMSkNh5EWkVA0ogsPmNF4HvrSX0Kc%252ZV34WxfjpgzcP81D6JAxbUEqYBF89GsLm70UiprJyCeGw6ZuTlhptYRS3Hb67m5Vd3vYCygNzWBmlTv0ISUyX324B8tTQdjcett3azDxMsddnkq8hcZzOALUouvkIFJGF6fABKupKIRFeWS6hB3KMPVYoe9WhbNmHMgPo90y%25h6,SUV-X2,BMW,X2,SUV,Diesel,Inline-4,2.0,,150,350,Automatic,8,FWD/AWD,8.3,210,4554,1845,1590,2692,1675,5,51.0,470,18,225/50R18,Strut,Multi-link,Vented Disc,Vented Disc,X2,SUV,Base,SUV,Partial
SUV,,X1,Od 189 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAHbQh10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf6Jdi10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI%25YmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwd9jBDMztiD5eqhk7w1DMLoACtcGhJHFl7L6ou%25KXC17HSfWQlEW%25V1PaXsNfNEbnjRr10s9ODoZE4riIqU6scZwBL7nrxRtes2gZ857MrITRUgChZE85GvloRG4gp2XH5psv6jQ%25gE22YDafvs7jmqn12iYDyLOEjc5qTJIsDb6L3uBrqAWJdSeZL0JuzVMRJ4XSkNh5E8zVA0ogsjcNF4HvrbH0Kc%252Z9K4WxfjRi3cP81D50zxbUEqY2A89GsLmjFUiprJyVWGw6ZuTNPptYRS3ob67m5VdH9YCygNzaUmlTv0kn%25yX324AO1TQdjcFs73azDxKrZdnkq8WKJzOALUP%25skIFJGb7fABKup%25UgFeWS6fcvKMPVYPwdWhbNmb3zPo90y9jJbHi4TimY9%25wc3wZjiftxdtkgw178z7ANtECUkC1J7slGAZnbCrXpFRillZQ6K5rX,SUV-X1,BMW,X1,SUV,Plug-in Hybrid,Inline-3,1.5,16.3,245,385,Automatic,7,AWD,6.8,205,4500,1845,1642,2692,1940,5,47.0,490,18,225/55R18,Strut,Multi-link,Vented Disc,Vented Disc,X1,SUV,Base,SUV,Partial
SUV,,X1,Od 189 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAHbQh10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf6Jdi10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI%25YmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwd9jBDMztiD5eqhk7w1DMLoACtcGhJHFl7L6ou%25KXC17HSfWQlEW%25V1PaXsNfNEbnjRr10s9ODoZE4riIqU6scZwBL7nrxRtes2gZ857MrITRUgChZE85GvloRG4gp2XH5psv6jQ%25gE22YDafvs7jmqn12iYDyLOEjc5qTJIsDb6L3uBrqAWJdSeZL0JuzVMRJ4XSkNh5E8zVA0ogsjcNF4HvrbH0Kc%252Z9K4WxfjRi3cP81D50zxbUEqY2A89GsLmjFUiprJyVWGw6ZuTNPptYRS3ob67m5VdH9YCygNzaUmlTv0kn%25yX324AO1TQdjcFs73azDxKrZdnkq8WKJzOALUP%25skIFJGb7fABKup%25UgFeWS6fcvKMPVYPwdWhbNmb3zPo90y9jJbHi4TimY9%25wc3wZjiftxdtkgw178z7ANtECUkC1J7slGAZnbCrXpFRillZQ6K5rX,SUV-X1,BMW,X1,SUV,Petrol,Inline-3,1.5,,134,220,Automatic,7,FWD,9.2,208,4500,1845,1642,2692,1520,5,54.0,540,18,225/55R18,Strut,Multi-link,Vented Disc,Vented Disc,X1,SUV,Base,SUV,Partial
SUV,,X1,Od 189 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAHbQh10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf6Jdi10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNI%25YmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9T8lO2B3i3axIjedwd9jBDMztiD5eqhk7w1DMLoACtcGhJHFl7L6ou%25KXC17HSfWQlEW%25V1PaXsNfNEbnjRr10s9ODoZE4riIqU6scZwBL7nrxRtes2gZ857MrITRUgChZE85GvloRG4gp2XH5psv6jQ%25gE22YDafvs7jmqn12iYDyLOEjc5qTJIsDb6L3uBrqAWJdSeZL0JuzVMRJ4XSkNh5E8zVA0ogsjcNF4HvrbH0Kc%252Z9K4WxfjRi3cP81D50zxbUEqY2A89GsLmjFUiprJyVWGw6ZuTNPptYRS3ob67m5VdH9YCygNzaUmlTv0kn%25yX324AO1TQdjcFs73azDxKrZdnkq8WKJzOALUP%25skIFJGb7fABKup%25UgFeWS6fcvKMPVYPwdWhbNmb3zPo90y9jJbHi4TimY9%25wc3wZjiftxdtkgw178z7ANtECUkC1J7slGAZnbCrXpFRillZQ6K5rX,SUV-X1,BMW,X1,SUV,Diesel,Inline-4,2.0,,150,360,Automatic,8,FWD/AWD,8.9,208,4500,1845,1642,2692,1600,5,54.0,540,18,225/55R18,Strut,Multi-link,Vented Disc,Vented Disc,X1,SUV,Base,SUV,Partial
SUV,,X1,Od 278 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbQT10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvsUz10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcomlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyDvnvIT9TPsO2B3ibVcIjedw92QBDMztio9eqhk7wHGMLoACR1%25hJHFl5Ifou%25KXgPKHSfWQorE%25V1PaHlGfNEbn%25hV10s9Of0JE4riI14oscZwBEk4rxRtes3NZ857MravRUgChZjW5GvloIfjgp2XHByXv6jQ%25eT62YDafMgxjmqn1SHUDyLOEVZpqTJIsNt6L3uBr0A2JdSeZ4F7uzVMRcKlSkNh5xcHVA0og8wlNF4HvUmt0Kc%252wqz4WxfjtzzcP81D7IxxbUEqCje89GsLlZHUiprJp9eGw6Zu7i4ptYRSCwy67m5VlthYCygNX7u,SUV-X1,BMW,X1,SUV,Plug-in Hybrid,Inline-3,1.5,16.3,245,385,Automatic,7,AWD,6.8,205,4500,1845,1642,2692,1940,5,47.0,490,18,225/55R18,Strut,Multi-link,Vented Disc,Vented Disc,X1,SUV,Base,SUV,Partial
SUV,,X1,Od 278 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbQT10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvsUz10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcomlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyDvnvIT9TPsO2B3ibVcIjedw92QBDMztio9eqhk7wHGMLoACR1%25hJHFl5Ifou%25KXgPKHSfWQorE%25V1PaHlGfNEbn%25hV10s9Of0JE4riI14oscZwBEk4rxRtes3NZ857MravRUgChZjW5GvloIfjgp2XHByXv6jQ%25eT62YDafMgxjmqn1SHUDyLOEVZpqTJIsNt6L3uBr0A2JdSeZ4F7uzVMRcKlSkNh5xcHVA0og8wlNF4HvUmt0Kc%252wqz4WxfjtzzcP81D7IxxbUEqCje89GsLlZHUiprJp9eGw6Zu7i4ptYRSCwy67m5VlthYCygNX7u,SUV-X1,BMW,X1,SUV,Petrol,Inline-3,1.5,,134,220,Automatic,7,FWD,9.2,208,4500,1845,1642,2692,1520,5,54.0,540,18,225/55R18,Strut,Multi-link,Vented Disc,Vented Disc,X1,SUV,Base,SUV,Partial
SUV,,X1,Od 278 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdbQT10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00JkyyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYfvsUz10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcomlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyDvnvIT9TPsO2B3ibVcIjedw92QBDMztio9eqhk7wHGMLoACR1%25hJHFl5Ifou%25KXgPKHSfWQorE%25V1PaHlGfNEbn%25hV10s9Of0JE4riI14oscZwBEk4rxRtes3NZ857MravRUgChZjW5GvloIfjgp2XHByXv6jQ%25eT62YDafMgxjmqn1SHUDyLOEVZpqTJIsNt6L3uBr0A2JdSeZ4F7uzVMRcKlSkNh5xcHVA0og8wlNF4HvUmt0Kc%252wqz4WxfjtzzcP81D7IxxbUEqCje89GsLlZHUiprJp9eGw6Zu7i4ptYRSCwy67m5VlthYCygNX7u,SUV-X1,BMW,X1,SUV,Diesel,Inline-4,2.0,,150,360,Automatic,8,FWD/AWD,8.9,208,4500,1845,1642,2692,1600,5,54.0,540,18,225/55R18,Strut,Multi-link,Vented Disc,Vented Disc,X1,SUV,Base,SUV,Partial
Kabriolet,,M4,Od 552 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAObby10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00vkayXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf0jPy10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTO4%25imlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ACAYwhJHFlFe6ou%25KXKP7HSfWQW8R%25V1PaXVqfNEbnQ5V10s9Oa6TE4riIn0SscZwBO5nrxRteIgkZ857MujvRUgChSE25GvloVQggp2XHNaWv6jQ%2508W2YDafvR6jmqn12mUDyLOEjy5qTJIsDRXL3uBrq8BJdSeZLibuzVMRJwySkNh5uY%25VA0ogS%25oNF4HvV8J0Kc%252Nyd4WxfjRWkcP81D5YAxbUEqgmP89GsLvS6UiprJ2CrGw6ZujldptYRSDXF67m5VqQWYCygNLpomlTv0J69yX324A8tTQdjcFbX3azDxKBYdnkq8WeszOALUPMZkIFJGb5QABKup9gvFeWS6i9NKMPVYws5WhbNmtQrPo90y7w6bHi4TrY49%25wc3ZeeiftxdRLww178z5GNtECUkgpb7slGAlnbCrXpFXP9lZQ6KQNxXRaYWaDVQ5nmPn9JagOybOiGnvIT9Igc,Kabriolet-M4,BMW,M4 Convertible,Convertible,Petrol,Inline-6,3.0,,503,650,Automatic,8,AWD,3.7,280,4794,1887,1393,2857,1995,4,59.0,385,19,275/35R19,Strut,Multi-link,Vented Disc,Vented Disc,M4,Convertible,Convertible,Performance,Partial
Sedan,,M3,Od 462 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAdb7v10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00vkayXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf0jsd10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTOCMlmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ACAYwhJHFlFe6ou%25KXKP7HSfWQWvD%25V1PaXVqfNEbnQ5V10s9OaNuE4riInRascZwBO5zrxRteJ2gZ857MuIpRUgChSE25GvloVTFgp2XHNamv6jQ%250nP2YDafvR6jmqn12mUDyLOEjy5qTJIsDRXL3uBrq8BJdSeZLibuzVMRJwySkNh5uY%25VA0ogS%25oNF4HvV8J0Kc%252Nyd4WxfjRWkcP81D5YAxbUEqgmP89GsLvS6UiprJ2CrGw6ZujldptYRSDXF67m5VqQWYCygNLpomlTv0J6vyX324uYiTQdjcFU73azDxK9Qdnkq8WemzOALUPMrkIFJGbhRABKup9gaFeWS6iv2KMPVYwi0WhbNmtrgPo90y7aZbHi4TCtY9%25wc3ZljiftxdRyxw178z5hhtECUkgu77slGAv64CrXpF2YilZQ6KQIiXRaYWa9wQ5nmPn4UagOybOL0nvIT9IwSO2B3iBt6Ijedwe28,Sedan-M3,BMW,M3,Sedan,Petrol,Inline-6,3.0,,473,550,Manual/Automatic,6/8,RWD/AWD,4.1,290,4794,1903,1433,2857,1780,5,59.0,480,19,275/35R19,Strut,Multi-link,Vented Disc,Vented Disc,M3,Sedan,Base,Performance,Partial
Touring,,M3,Od 522 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXA9bDX10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00vkayXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf0jPy10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTOC%25AmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyxKnvIT9TQcO2B3i3zPIjedwdsRBDMztiD5eqhk7w1DMLoACtf6hJHFl7Ljou%25KXC17HSfWQlEm%25V1Pa2ZsfNEbnjhr10s9ODj6E4riIqp3scZwBL7wrxRteJCkZ857Mr1NRUgChZE85GvloRG4gp2XH5psv6jQ%25gEt2YDafv0ajmqn12WFDyLOEjPpqTJIsDUML3uBrqMBJdSeZL0juzVMRJpmSkNh5EkTVA0ogsU3NF4HvrGA0Kc%252Zq84WxfjRifcP81D5wmxbUEqgtd89GsLv7kUiprJ2xBGw6Zuj8ZptYRSDUW67m5Vd49YCygNzK7mlTv0knGyX324AOfTQdjcFIE3azDxKrCdnkq8WZRzOALUPWukIFJGbfrABKup9C1FeWS6ibUKMPVY1w5WhbNmEpNPo90ysIIbHi4TrD99%25wc3Z8SiftxdRUWw178z7QWtECUkCKP7slGAlS4CrXpFX2ulZQ6KQPxXRaYWaZN,Touring-M3,BMW,M3 Touring,Wagon,Petrol,Inline-6,3.0,,503,650,Automatic,8,AWD,3.6,290,4801,1903,1446,2857,1865,5,59.0,500,19,275/35R19,Strut,Multi-link,Vented Disc,Vented Disc,M3,Wagon,Touring,Performance,Partial
Kabriolet,,Z4,Od 252 500 zł,https://prod.cosy.bmw.cloud/bmwweb/cosySec?COSY-EU-100-7331cqgv2Z7d%25i02uCaY3MuO2kdGmT35sgXAyuXM10tfnZ1oEiyCIbH8aGDmIqQmSTKL6ifG70qbX0x1RCzPhe00PlUyXqcfbYZ9Whc91kUrOpTSXB3GZ5gscCZ6B4Mrt3mFILoub0TmvayRCzjlCO2kOHUtWPfbYf6JQx10tq3D%25eqxWAbbH82LARzL1b%25IC672yzH3OYgMTNIcQmlD9Uwmu1R7Gq3A89RbfKYmUrOpQhRVAfoUMA8ZobMsayjnt61agOybyMmnvIT9TWcO2B3i3P8IjedwdQNBDMztzageqhk7knDMLoACAOThJHFlFJfou%25KXKrFHSfWQWOB%25V1PaPIGfNEbnbB110s9O9ebE4riIiuoscZwBwSmrxRtetVNZ857M7sARUgChCbY5GvloMqdgp2XHhLzv6jQ%25ohp2YDafHo6jmqn1%2558DyLOEfgUqTJIs1TpL3uBrE4MJdSeZschuzVMRr4gSkNh5ZzTVA0ogRkZNF4Hv5xQ0Kc%252ymH4Wxfj0WucP81D4kxxbUEqcaX89GsLx7MUiprJ8XMGw6ZujTPptYRSD3w67m5VqJbYCygNLCimlTv0JAwyX324uFlTQdjcSth3azDxKK5dnkq8WW4zOALUPP8kIFJGbxyABKup98aFeWS6iURKMPVYwGaWhbNmthTPo90y7CwbHi4TCly9%25wc3lXTiftxdXAhw178zQFutECUkaoX7slGAnHjCrXpFOV9lZQ6KINgXRaYWB0vQ5nmPe4YagOybMVsnvIT9JWrO2B3iuPlIjedwSbBBDMztV9eeqhk7NnHMLoAC0LhhJHFl4J6ou%25KXcjjHSfWQxDD%25V1Pa8TSfNEbnERG10s9OsoDE4riIrvcscZwBZ2ErxRteRo%25Z857M5HRRUgChg%25A5Gvlov4jgp2XH2czv6jQ%25jxh2YDafD9Zjmqn1qifDyLOELw7qTJIsJtKL3uBrz0vJdSeZkEpuzVMRADlSkNh5F8zVA0ogKUA,Kabriolet-Z4,BMW,Z4,Convertible,Petrol,Inline-6,3.0,,382,500,Automatic,8,RWD,4.5,250,4324,1864,1304,2470,1610,2,52.0,281,19,255/35R19,Strut,Multi-link,Vented Disc,Vented Disc,Z4,Sedan,Base,Passenger,Partial
